2180, 0.02163, 0.005
2190, 0.02282, 0.005
2200, 0.02224, 0.005
2210, 0.01903, 0.005
2220, 0.02344, 0.005
2230, 0.02757, 0.005
2240, 0.02222, 0.005
2250, 0.02240, 0.005
2260, 0.02007, 0.005
2270, 0.02904, 0.005
2280, 0.02376, 0.005
2290, 0.01948, 0.005
2300, 0.01993, 0.005
2310, 0.02059, 0.005
2320, 0.02027, 0.005
2330, 0.02057, 0.005
2340, 0.02471, 0.005
2350, 0.02662, 0.005
2360, 0.02277, 0.005
2370, 0.01927, 0.005
2380, 0.02034, 0.005
2390, 0.02218, 0.005
2400, 0.01993, 0.005
2410, 0.02276, 0.005
2420, 0.02233, 0.005
2430, 0.01985, 0.005
2440, 0.02551, 0.005
2450, 0.01974, 0.005
2460, 0.02322, 0.005
2470, 0.02251, 0.005
2480, 0.02120, 0.005
2490, 0.02200, 0.005
2500, 0.02155, 0.005
2510, 0.02116, 0.005
2520, 0.02190, 0.005
2530, 0.02222, 0.005
2540, 0.02192, 0.005
2550, 0.02038, 0.005
2560, 0.01934, 0.005
2570, 0.01927, 0.005
2580, 0.02120, 0.005
2590, 0.02071, 0.005
2600, 0.01988, 0.005
2610, 0.01779, 0.005
2620, 0.01943, 0.005
2630, 0.01936, 0.005
2640, 0.01715, 0.005
2650, 0.02207, 0.005
2660, 0.01900, 0.005
2670, 0.02182, 0.005
2680, 0.02116, 0.005
2690, 0.02030, 0.005
2700, 0.02155, 0.005
2710, 0.01744, 0.005
2720, 0.01770, 0.005
2730, 0.01924, 0.005
2740, 0.01939, 0.005
2750, 0.01968, 0.005
2760, 0.01932, 0.005
2770, 0.02105, 0.005
2780, 0.01968, 0.005
2790, 0.01957, 0.005
2800, 0.01918, 0.005
2810, 0.01917, 0.005
2820, 0.01768, 0.005
2830, 0.01763, 0.005
2840, 0.02062, 0.005
2850, 0.02061, 0.005
2860, 0.02269, 0.005
2870, 0.01666, 0.005
2880, 0.02100, 0.005
2890, 0.02250, 0.005
2900, 0.02023, 0.005
2910, 0.01970, 0.005
2920, 0.02165, 0.005
2930, 0.01707, 0.005
2940, 0.02098, 0.005
2950, 0.01717, 0.005
2960, 0.01870, 0.005
2970, 0.01852, 0.005
2980, 0.01840, 0.005
2990, 0.01973, 0.005
3000, 0.01662, 0.005
3010, 0.02053, 0.005
3020, 0.01662, 0.005
3030, 0.01829, 0.005
3040, 0.01822, 0.005
3050, 0.01849, 0.005
3060, 0.01641, 0.005
3070, 0.01713, 0.005
3080, 0.01849, 0.005
3090, 0.01778, 0.005
3100, 0.01775, 0.005
3110, 0.01921, 0.005
3120, 0.01905, 0.005
3130, 0.02087, 0.005
3140, 0.01775, 0.005
3150, 0.01882, 0.005
3160, 0.02004, 0.005
3170, 0.01855, 0.005
3180, 0.02109, 0.005
3190, 0.01601, 0.005
3200, 0.01676, 0.005
3210, 0.01604, 0.005
3220, 0.01718, 0.005
3230, 0.01685, 0.005
3240, 0.01738, 0.005
3250, 0.02077, 0.005
3260, 0.01852, 0.005
3270, 0.01813, 0.005
3280, 0.01917, 0.005
3290, 0.02028, 0.005
3300, 0.01756, 0.005
3310, 0.01730, 0.005
3320, 0.01822, 0.005
3330, 0.01774, 0.005
3340, 0.01783, 0.005
3350, 0.01777, 0.005
3360, 0.01852, 0.005
3370, 0.01674, 0.005
3380, 0.01939, 0.005
3390, 0.01728, 0.005
3400, 0.01668, 0.005
3410, 0.01638, 0.005
3420, 0.01744, 0.005
3430, 0.01771, 0.005
3440, 0.01627, 0.005
3450, 0.01939, 0.005
3460, 0.01658, 0.005
3470, 0.01731, 0.005
3480, 0.01819, 0.005
3490, 0.01663, 0.005
3500, 0.01666, 0.005
3510, 0.01815, 0.005
3520, 0.01913, 0.005
3530, 0.02003, 0.005
3540, 0.01690, 0.005
3550, 0.01587, 0.005
3560, 0.01745, 0.005
3570, 0.01872, 0.005
3580, 0.01622, 0.005
3590, 0.01744, 0.005
3600, 0.01750, 0.005
3610, 0.01672, 0.005
3620, 0.01781, 0.005
3630, 0.01646, 0.005
3640, 0.01670, 0.005
3650, 0.01516, 0.005
3660, 0.01666, 0.005
3670, 0.01491, 0.005
3680, 0.01803, 0.005
3690, 0.02117, 0.005
3700, 0.01966, 0.005
3710, 0.01889, 0.005
3720, 0.01863, 0.005
3730, 0.01658, 0.005
3740, 0.01844, 0.005
3750, 0.02051, 0.005
3760, 0.01760, 0.005
3770, 0.01484, 0.005
3780, 0.01657, 0.005
3790, 0.01708, 0.005
3800, 0.01834, 0.005
3810, 0.01959, 0.005
3820, 0.01634, 0.005
3830, 0.01602, 0.005
3840, 0.01686, 0.005
3850, 0.01370, 0.005
3860, 0.01688, 0.005
3870, 0.01382, 0.005
3880, 0.01486, 0.005
3890, 0.01680, 0.005
3900, 0.01389, 0.005
3910, 0.01552, 0.005
3920, 0.01738, 0.005
3930, 0.01608, 0.005
3940, 0.01530, 0.005
3950, 0.01781, 0.005
3960, 0.02065, 0.005
3970, 0.01808, 0.005
3980, 0.01728, 0.005
3990, 0.01576, 0.005
4000, 0.01800, 0.005
4010, 0.01542, 0.005
4020, 0.01536, 0.005
4030, 0.01602, 0.005
4040, 0.01745, 0.005
4050, 0.01557, 0.005
4060, 0.01699, 0.005
4070, 0.01555, 0.005
4080, 0.01599, 0.005
4090, 0.01555, 0.005
4100, 0.01820, 0.005
4110, 0.01783, 0.005
4120, 0.01676, 0.005
4130, 0.01578, 0.005
4140, 0.01630, 0.005
4150, 0.01485, 0.005
4160, 0.01283, 0.005
4170, 0.01527, 0.005
4180, 0.01622, 0.005
4190, 0.01475, 0.005
4200, 0.01654, 0.005
4210, 0.01456, 0.005
4220, 0.01603, 0.005
4230, 0.01657, 0.005
4240, 0.01742, 0.005
4250, 0.01612, 0.005
4260, 0.01536, 0.005
4270, 0.01456, 0.005
4280, 0.01374, 0.005
4290, 0.01370, 0.005
4300, 0.01419, 0.005
4310, 0.01628, 0.005
4320, 0.01628, 0.005
4330, 0.01610, 0.005
4340, 0.01465, 0.005
4350, 0.01713, 0.005
4360, 0.01523, 0.005
4370, 0.01562, 0.005
4380, 0.01409, 0.005
4390, 0.01668, 0.005
4400, 0.01472, 0.005
4410, 0.01503, 0.005
4420, 0.01654, 0.005
4430, 0.01454, 0.005
4440, 0.01727, 0.005
4450, 0.01425, 0.005
4460, 0.01555, 0.005
4470, 0.01359, 0.005
4480, 0.01662, 0.005
4490, 0.01387, 0.005
4500, 0.01373, 0.005
4510, 0.01662, 0.005
4520, 0.01612, 0.005
4530, 0.01587, 0.005
4540, 0.01497, 0.005
4550, 0.01494, 0.005
4560, 0.01560, 0.005
4570, 0.01396, 0.005
4580, 0.01329, 0.005
4590, 0.01549, 0.005
4600, 0.01405, 0.005
4610, 0.01439, 0.005
4620, 0.01375, 0.005
4630, 0.01666, 0.005
4640, 0.01587, 0.005
4650, 0.01207, 0.005
4660, 0.01397, 0.005
4670, 0.01431, 0.005
4680, 0.01733, 0.005
4690, 0.01414, 0.005
4700, 0.01303, 0.005
4710, 0.01369, 0.005
4720, 0.01679, 0.005
4730, 0.01473, 0.005
4740, 0.01658, 0.005
4750, 0.01431, 0.005
4760, 0.01544, 0.005
4770, 0.01498, 0.005
4780, 0.01415, 0.005
4790, 0.01629, 0.005
4800, 0.01607, 0.005
4810, 0.01301, 0.005
4820, 0.01581, 0.005
4830, 0.01442, 0.005
4840, 0.01437, 0.005
4850, 0.01477, 0.005
4860, 0.01795, 0.005
4870, 0.01632, 0.005
4880, 0.01360, 0.005
4890, 0.01474, 0.005
4900, 0.01531, 0.005
4910, 0.01526, 0.005
4920, 0.01435, 0.005
4930, 0.01410, 0.005
4940, 0.01296, 0.005
4950, 0.01551, 0.005
4960, 0.01521, 0.005
4970, 0.01332, 0.005
4980, 0.01432, 0.005
4990, 0.01793, 0.005
5000, 0.01506, 0.005
5010, 0.01393, 0.005
5020, 0.01350, 0.005
5030, 0.01523, 0.005
5040, 0.01193, 0.005
5050, 0.01516, 0.005
5060, 0.01373, 0.005
5070, 0.01336, 0.005
5080, 0.01215, 0.005
5090, 0.01217, 0.005
5100, 0.01265, 0.005
5110, 0.01349, 0.005
5120, 0.01238, 0.005
5130, 0.01245, 0.005
5140, 0.01473, 0.005
5150, 0.01488, 0.005
5160, 0.01302, 0.005
5170, 0.01449, 0.005
5180, 0.01477, 0.005
5190, 0.01370, 0.005
5200, 0.01417, 0.005
5210, 0.01325, 0.005
5220, 0.01362, 0.005
5230, 0.01544, 0.005
5240, 0.01215, 0.005
5250, 0.01398, 0.005
5260, 0.01296, 0.005
5270, 0.01504, 0.005
5280, 0.01373, 0.005
5290, 0.01207, 0.005
5300, 0.01559, 0.005
5310, 0.01402, 0.005
5320, 0.01499, 0.005
5330, 0.01124, 0.005
5340, 0.01287, 0.005
5350, 0.01335, 0.005
5360, 0.01253, 0.005
5370, 0.01433, 0.005
5380, 0.01240, 0.005
5390, 0.02490, 0.005
5400, 0.01709, 0.005
5410, 0.01495, 0.005
5420, 0.01500, 0.005
5430, 0.01567, 0.005
5440, 0.01495, 0.005
5450, 0.01250, 0.005
5460, 0.01334, 0.005
5470, 0.01430, 0.005
5480, 0.01288, 0.005
5490, 0.01240, 0.005
5500, 0.01367, 0.005
5510, 0.01663, 0.005
5520, 0.01393, 0.005
5530, 0.01279, 0.005
5540, 0.01277, 0.005
5550, 0.01119, 0.005
5560, 0.01489, 0.005
5570, 0.01230, 0.005
5580, 0.01290, 0.005
5590, 0.01243, 0.005
5600, 0.01328, 0.005
5610, 0.01302, 0.005
5620, 0.01105, 0.005
5630, 0.01389, 0.005
5640, 0.01405, 0.005
5650, 0.01179, 0.005
5660, 0.01272, 0.005
5670, 0.01396, 0.005
5680, 0.01150, 0.005
5690, 0.01448, 0.005
5700, 0.01462, 0.005
5710, 0.01675, 0.005
5720, 0.01346, 0.005
5730, 0.01274, 0.005
5740, 0.01308, 0.005
5750, 0.01203, 0.005
5760, 0.01324, 0.005
5770, 0.01304, 0.005
5780, 0.01310, 0.005
5790, 0.01456, 0.005
5800, 0.01734, 0.005
5810, 0.01430, 0.005
5820, 0.01335, 0.005
5830, 0.01277, 0.005
5840, 0.01221, 0.005
5850, 0.01343, 0.005
5860, 0.01282, 0.005
5870, 0.01241, 0.005
5880, 0.01381, 0.005
5890, 0.01248, 0.005
5900, 0.01308, 0.005
5910, 0.01390, 0.005
5920, 0.01245, 0.005
5930, 0.01258, 0.005
5940, 0.01273, 0.005
5950, 0.01160, 0.005
5960, 0.01414, 0.005
5970, 0.01344, 0.005
5980, 0.01092, 0.005
5990, 0.01413, 0.005
6000, 0.01218, 0.005
6010, 0.01218, 0.005
6020, 0.01039, 0.005
6030, 0.01275, 0.005
6040, 0.01302, 0.005
6050, 0.01203, 0.005
6060, 0.01570, 0.005
6070, 0.01266, 0.005
6080, 0.01122, 0.005
6090, 0.01306, 0.005
6100, 0.01105, 0.005
6110, 0.01172, 0.005
6120, 0.01392, 0.005
6130, 0.01358, 0.005
6140, 0.01052, 0.005
6150, 0.01288, 0.005
6160, 0.01247, 0.005
6170, 0.01291, 0.005
6180, 0.01389, 0.005
6190, 0.01348, 0.005
6200, 0.01347, 0.005
6210, 0.01160, 0.005
6220, 0.01171, 0.005
6230, 0.01117, 0.005
6240, 0.01402, 0.005
6250, 0.01255, 0.005
6260, 0.01414, 0.005
6270, 0.01214, 0.005
6280, 0.01265, 0.005
6290, 0.01144, 0.005
6300, 0.01180, 0.005
6310, 0.01292, 0.005
6320, 0.01297, 0.005
6330, 0.01455, 0.005
6340, 0.01355, 0.005
6350, 0.01313, 0.005
6360, 0.01213, 0.005
6370, 0.01258, 0.005
6380, 0.01213, 0.005
6390, 0.01182, 0.005
6400, 0.01175, 0.005
6410, 0.01363, 0.005
6420, 0.01234, 0.005
6430, 0.01210, 0.005
6440, 0.01202, 0.005
6450, 0.01214, 0.005
6460, 0.01368, 0.005
6470, 0.01048, 0.005
6480, 0.01571, 0.005
6490, 0.01260, 0.005
6500, 0.01172, 0.005
6510, 0.01351, 0.005
6520, 0.01298, 0.005
6530, 0.01142, 0.005
6540, 0.01204, 0.005
6550, 0.01143, 0.005
6560, 0.01016, 0.005
6570, 0.01273, 0.005
6580, 0.01266, 0.005
6590, 0.01244, 0.005
6600, 0.01669, 0.005
6610, 0.01391, 0.005
6620, 0.01418, 0.005
6630, 0.01334, 0.005
6640, 0.01258, 0.005
6650, 0.01313, 0.005
6660, 0.01319, 0.005
6670, 0.01143, 0.005
6680, 0.01219, 0.005
6690, 0.01098, 0.005
6700, 0.01045, 0.005
6710, 0.01206, 0.005
6720, 0.01225, 0.005
6730, 0.01287, 0.005
6740, 0.01020, 0.005
6750, 0.01362, 0.005
6760, 0.01196, 0.005
6770, 0.01331, 0.005
6780, 0.01367, 0.005
6790, 0.01284, 0.005
6800, 0.01202, 0.005
6810, 0.01214, 0.005
6820, 0.01120, 0.005
6830, 0.01087, 0.005
6840, 0.01275, 0.005
6850, 0.01252, 0.005
6860, 0.01321, 0.005
6870, 0.01280, 0.005
6880, 0.01351, 0.005
6890, 0.01274, 0.005
6900, 0.01085, 0.005
6910, 0.01212, 0.005
6920, 0.01274, 0.005
6930, 0.01046, 0.005
6940, 0.01148, 0.005
6950, 0.01223, 0.005
6960, 0.01004, 0.005
6970, 0.01320, 0.005
6980, 0.01021, 0.005
6990, 0.01175, 0.005
7000, 0.01419, 0.005
7010, 0.01086, 0.005
7020, 0.01168, 0.005
7030, 0.01244, 0.005
7040, 0.01193, 0.005
7050, 0.01179, 0.005
7060, 0.01169, 0.005
7070, 0.01021, 0.005
7080, 0.01245, 0.005
7090, 0.01255, 0.005
7100, 0.01282, 0.005
7110, 0.01079, 0.005
7120, 0.01136, 0.005
7130, 0.01205, 0.005
7140, 0.01242, 0.005
7150, 0.01078, 0.005
7160, 0.01468, 0.005
7170, 0.01032, 0.005
7180, 0.01105, 0.005
7190, 0.01005, 0.005
7200, 0.01067, 0.005
7210, 0.00978, 0.005
7220, 0.01063, 0.005
7230, 0.01147, 0.005
7240, 0.01163, 0.005
7250, 0.01156, 0.005
7260, 0.01201, 0.005
7270, 0.01102, 0.005
7280, 0.01220, 0.005
7290, 0.01167, 0.005
7300, 0.01141, 0.005
7310, 0.01145, 0.005
7320, 0.01208, 0.005
7330, 0.01355, 0.005
7340, 0.01300, 0.005
7350, 0.00940, 0.005
7360, 0.01268, 0.005
7370, 0.01094, 0.005
7380, 0.01090, 0.005
7390, 0.00923, 0.005
7400, 0.00977, 0.005
7410, 0.01158, 0.005
7420, 0.01080, 0.005
7430, 0.00994, 0.005
7440, 0.01267, 0.005
7450, 0.01116, 0.005
7460, 0.01088, 0.005
7470, 0.01077, 0.005
7480, 0.01118, 0.005
7490, 0.01175, 0.005
7500, 0.01080, 0.005
7510, 0.01195, 0.005
7520, 0.01126, 0.005
7530, 0.00867, 0.005
7540, 0.00984, 0.005
7550, 0.01061, 0.005
7560, 0.01354, 0.005
7570, 0.01056, 0.005
7580, 0.01121, 0.005
7590, 0.01289, 0.005
7600, 0.01288, 0.005
7610, 0.01055, 0.005
7620, 0.01181, 0.005
7630, 0.01235, 0.005
7640, 0.01217, 0.005
7650, 0.01173, 0.005
7660, 0.01069, 0.005
7670, 0.01026, 0.005
7680, 0.01128, 0.005
7690, 0.01095, 0.005
7700, 0.01028, 0.005
7710, 0.01197, 0.005
7720, 0.01446, 0.005
7730, 0.00979, 0.005
7740, 0.00985, 0.005
7750, 0.01011, 0.005
7760, 0.01149, 0.005
7770, 0.00974, 0.005
7780, 0.01022, 0.005
7790, 0.01188, 0.005
7800, 0.01002, 0.005
7810, 0.00983, 0.005
7820, 0.01209, 0.005
7830, 0.00948, 0.005
7840, 0.01004, 0.005
7850, 0.01386, 0.005
7860, 0.01343, 0.005
7870, 0.00997, 0.005
7880, 0.01174, 0.005
7890, 0.01435, 0.005
7900, 0.01190, 0.005
7910, 0.01203, 0.005
7920, 0.00925, 0.005
7930, 0.01387, 0.005
7940, 0.01003, 0.005
7950, 0.01137, 0.005
7960, 0.01051, 0.005
7970, 0.01024, 0.005
7980, 0.01238, 0.005
7990, 0.01352, 0.005
8000, 0.01054, 0.005
8010, 0.01022, 0.005
8020, 0.01028, 0.005
8030, 0.01102, 0.005
8040, 0.01068, 0.005
8050, 0.01189, 0.005
8060, 0.01074, 0.005
8070, 0.01118, 0.005
8080, 0.01165, 0.005
8090, 0.01172, 0.005
8100, 0.00945, 0.005
8110, 0.01116, 0.005
8120, 0.01332, 0.005
8130, 0.01089, 0.005
8140, 0.01331, 0.005
8150, 0.01007, 0.005
8160, 0.01129, 0.005
8170, 0.01230, 0.005
8180, 0.01079, 0.005
8190, 0.01180, 0.005
8200, 0.01274, 0.005
8210, 0.01004, 0.005
8220, 0.01113, 0.005
8230, 0.01236, 0.005
8240, 0.00974, 0.005
8250, 0.00926, 0.005
8260, 0.01112, 0.005
8270, 0.01255, 0.005
8280, 0.01020, 0.005
8290, 0.00936, 0.005
8300, 0.01065, 0.005
8310, 0.01090, 0.005
8320, 0.01036, 0.005
8330, 0.00968, 0.005
8340, 0.01255, 0.005
8350, 0.01063, 0.005
8360, 0.01048, 0.005
8370, 0.01075, 0.005
8380, 0.01112, 0.005
8390, 0.00951, 0.005
8400, 0.01358, 0.005
8410, 0.01035, 0.005
8420, 0.00943, 0.005
8430, 0.01104, 0.005
8440, 0.01144, 0.005
8450, 0.01123, 0.005
8460, 0.01193, 0.005
8470, 0.01063, 0.005
8480, 0.00929, 0.005
8490, 0.00910, 0.005
8500, 0.01059, 0.005
8510, 0.01029, 0.005
8520, 0.01149, 0.005
8530, 0.01035, 0.005
8540, 0.01030, 0.005
8550, 0.00983, 0.005
8560, 0.01087, 0.005
8570, 0.01011, 0.005
8580, 0.01310, 0.005
8590, 0.01112, 0.005
8600, 0.01123, 0.005
8610, 0.01132, 0.005
8620, 0.00884, 0.005
8630, 0.00968, 0.005
8640, 0.01058, 0.005
8650, 0.00828, 0.005
8660, 0.01015, 0.005
8670, 0.01138, 0.005
8680, 0.01202, 0.005
8690, 0.01011, 0.005
8700, 0.01082, 0.005
8710, 0.01143, 0.005
8720, 0.01037, 0.005
8730, 0.01062, 0.005
8740, 0.01252, 0.005
8750, 0.01033, 0.005
8760, 0.00870, 0.005
8770, 0.00940, 0.005
8780, 0.01046, 0.005
8790, 0.01147, 0.005
8800, 0.01056, 0.005
8810, 0.01032, 0.005
8820, 0.01233, 0.005
8830, 0.01316, 0.005
8840, 0.01072, 0.005
8850, 0.01087, 0.005
8860, 0.01160, 0.005
8870, 0.01187, 0.005
8880, 0.01341, 0.005
8890, 0.00986, 0.005
8900, 0.01030, 0.005
8910, 0.01187, 0.005
8920, 0.00814, 0.005
8930, 0.01085, 0.005
8940, 0.01087, 0.005
8950, 0.01184, 0.005
8960, 0.00981, 0.005
8970, 0.01036, 0.005
8980, 0.00942, 0.005
8990, 0.00992, 0.005
9000, 0.00980, 0.005
9010, 0.01033, 0.005
9020, 0.01311, 0.005
9030, 0.00991, 0.005
9040, 0.01121, 0.005
9050, 0.01106, 0.005
9060, 0.00970, 0.005
9070, 0.00993, 0.005
9080, 0.00967, 0.005
9090, 0.01023, 0.005
9100, 0.00808, 0.005
9110, 0.00971, 0.005
9120, 0.01217, 0.005
9130, 0.01038, 0.005
9140, 0.00864, 0.005
9150, 0.01002, 0.005
9160, 0.00971, 0.005
9170, 0.01079, 0.005
9180, 0.01081, 0.005
9190, 0.01089, 0.005
9200, 0.00857, 0.005
9210, 0.01055, 0.005
9220, 0.00940, 0.005
9230, 0.01242, 0.005
9240, 0.01036, 0.005
9250, 0.00994, 0.005
9260, 0.00881, 0.005
9270, 0.01003, 0.005
9280, 0.01174, 0.005
9290, 0.01092, 0.005
9300, 0.01072, 0.005
9310, 0.00857, 0.005
9320, 0.00998, 0.005
9330, 0.01128, 0.005
9340, 0.00963, 0.005
9350, 0.00909, 0.005
9360, 0.01020, 0.005
9370, 0.00981, 0.005
9380, 0.01008, 0.005
9390, 0.01205, 0.005
9400, 0.00946, 0.005
9410, 0.00764, 0.005
9420, 0.00962, 0.005
9430, 0.01051, 0.005
9440, 0.00977, 0.005
9450, 0.01116, 0.005
9460, 0.01160, 0.005
9470, 0.00973, 0.005
9480, 0.00963, 0.005
9490, 0.00829, 0.005
9500, 0.00837, 0.005
9510, 0.00927, 0.005
9520, 0.01050, 0.005
9530, 0.00828, 0.005
9540, 0.00998, 0.005
9550, 0.01055, 0.005
9560, 0.00986, 0.005
9570, 0.01000, 0.005
9580, 0.00990, 0.005
9590, 0.01004, 0.005
9600, 0.01020, 0.005
9610, 0.01170, 0.005
9620, 0.01032, 0.005
9630, 0.01087, 0.005
9640, 0.00980, 0.005
9650, 0.00920, 0.005
9660, 0.01025, 0.005
9670, 0.01278, 0.005
9680, 0.01042, 0.005
9690, 0.01045, 0.005
9700, 0.00979, 0.005
9710, 0.00893, 0.005
9720, 0.00919, 0.005
9730, 0.00975, 0.005
9740, 0.01059, 0.005
9750, 0.01009, 0.005
9760, 0.01040, 0.005
9770, 0.01181, 0.005
9780, 0.00820, 0.005
9790, 0.01111, 0.005
9800, 0.01316, 0.005
9810, 0.00939, 0.005
9820, 0.00833, 0.005
9830, 0.01100, 0.005
9840, 0.00979, 0.005
9850, 0.01156, 0.005
9860, 0.01022, 0.005
9870, 0.00840, 0.005
9880, 0.00978, 0.005
9890, 0.00917, 0.005
9900, 0.01208, 0.005
9910, 0.01032, 0.005
9920, 0.01217, 0.005
9930, 0.01262, 0.005
9940, 0.01066, 0.005
9950, 0.01036, 0.005
9960, 0.00877, 0.005
9970, 0.00915, 0.005
9980, 0.00912, 0.005
9990, 0.00832, 0.005
10000, 0.01015, 0.005
10010, 0.01210, 0.02
10020, 0.01269, 0.02
10030, 0.02008, 0.02
10040, 0.01684, 0.02
10050, 0.01798, 0.02
10060, 0.01814, 0.02
10070, 0.01773, 0.02
